FED_RESPONSE_ID,SURVEY_TIME,SURVEY_NAME,AT_SITE_ID(1),AT_CREATIVE_ID(2),AT_PLACEMENT_ID(3),AT_DAYS_SINCE_IMPRESSION(4),AT_IMPRESSION_TIME(5),AGE(6),GENDER(7),ZIP(8),STATE(9),ETHNICITY(10),HISPANIC(11),STANDARD_HHI_US(12),STANDARD_EDUCATION(13),STANDARD_EMPLOYMENT(14),STANDARD_INDUSTRY_PERSONAL(15),MS_IS_MOBILE(16),"Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-All-inclusive resort","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Casino trip","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Ocean Cruise","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Theme park(e.g., Disney, Legoland)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Beach vacation","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Activity-based vacation(e.g., fishing, golfing, skiing, hiking, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-U.S. ""Destination exploration"" (e.g., Grand Canyon, Washington DC, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-International “Destination exploration” (e.g., London, Italy, etc.)","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Trip set up specifically so I could do volunteer work","Now thinking specifically about your next vacation, which of the following type(s) of vacation(s)...-Click to writeSpecial Event (e.g., Mardi Gras, Olympics, Music festivals, etc.) Statement 10","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-First cruise line that comes to mind","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-Second cruise line","Thinking about cruise line companies, which cruise line come to your mind? (If you can't think of...-Third cruise line",Take a moment to consider the cruise lines companies listed below.  We understand that you may or...-Holland America Line,"Please indicate whether or not you have seen, heard, or read any advertising in the past month fo...-Holland America Line",How would you describe your experience with cruising?,consider,"Now thinking about your cruise line preferences, if you were going to take a cruise, which of the...-First Choice","Now thinking about your cruise line preferences, if you were going to take a cruise, which of the...-Second Choice",fav,old,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,atttotal,reco,reco.bk
7D275CF9-C30C-E611-8111-125BDAFF1DF1,4/27/2016 17:04,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-27T00.55.23.200000,49,2,18330,39,1,1,21,10,1,39,FALSE,8,4,7,7,8,8,9,9,2,8,norwegian,carnival,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Norwegian ,Carnival,5,5,0,0,0,0,0,0,0,0,1,0,5,5,11,0,5
A9892DE0-3C0D-E611-8111-125BDAFF1DF1,4/28/2016 7:29,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-27T23.19.46.485000,50,1,30135,11,1,1,24,10,2,50,FALSE,2,9,6,8,3,3,8,7,1,0,disney,carnival,princess,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,4,Princess,1,6,5,0,0,0,0,0,0,0,0,0,0,4,6,10,0,5
892927CA-470D-E611-8111-125BDAFF1DF1,4/28/2016 8:47,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,54,2016-03-04T14.00.18.417000,51,2,52411,16,1,1,27,6,8,50,TRUE,2,0 - Definitely will not consider,1,1,5,1,0 - Definitely will not consider,0 - Definitely will not consider,5,2,princes,0,0,Absolutely no opinion,I think so,I went on a cruise before and I will consider for future vacations,1,Royal Caribbean,Carnival,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
6D01A8B4-6D0D-E611-8111-125BDAFF1DF1,4/28/2016 13:19,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-04-27T03.55.28.443000,47,2,95628,5,1,1,21,8,8,51,FALSE,8,10 - Definitely will consider,5,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,6,1,carnival,norwegian,disney,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Norwegian ,1,8,5,1,0,0,0,0,0,1,0,0,0,5,8,15,0,5
C2E30744-070E-E611-8111-125BDAFF1DF1,4/29/2016 7:38,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T02.31.38.909000,79,1,66203,17,1,1,21,7,9,51,FALSE,8,5,10 - Definitely will consider,5,10 - Definitely will consider,5,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,Celbrity,Princess,Royal Carribean,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Celebrity,10,10,1,1,1,1,0,1,0,1,0,1,10,10,27,1,10
4FF8DD86-100E-E611-8111-125BDAFF1DF1,4/29/2016 8:44,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-28T21.27.36.500000,62,1,FALSE,39,1,1,21,6,9,51,FALSE,5,5,5,5,10 - Definitely will consider,5,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,norwegian,royal carribean,princess,Somewhat favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,10,Norwegian ,Royal Caribbean,10,10,0,0,0,0,0,1,0,0,0,0,10,10,21,1,10
95BFC826-160E-E611-8111-125BDAFF1DF1,4/29/2016 9:24,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,74,2016-02-14T20.01.38.673000,56,2,23112,47,1,1,23,8,9,51,TRUE,5,5,5,8,5,0 - Definitely will not consider,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,None,0,0,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will consider for future vacations,3,Norwegian ,Royal Caribbean,5,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0
8F68105D-2B0E-E611-8111-125BDAFF1DF1,4/29/2016 11:56,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-04-28T14.21.18.778000,57,1,97801,38,1,1,22,4,1,49,FALSE,8,1,9,5,7,7,7,8,10 - Definitely will consider,0,ncl,royal,holland,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,1,Royal Caribbean,9,9,0,0,0,0,0,0,0,0,0,0,10,9,19,1,9
A836ED7C-2C0E-E611-8111-125BDAFF1DF1,4/29/2016 12:04,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,38,2016-03-22T16.04.03.907000,58,2,77536,44,1,1,21,6,11,51,TRUE,10 - Definitely will consider,8,10 - Definitely will consider,4,10 - Definitely will consider,3,10 - Definitely will consider,10 - Definitely will consider,5,10 - Definitely will consider,Royal Caribbean ,Norwegian ,Carnival ,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I went on a cruise before and I will consider for future vacations,0,Royal Caribbean,Norwegian ,5,1,1,1,1,0,1,1,0,0,0,0,0,5,10,0,1
80DF7CAA-360E-E611-8111-125BDAFF1DF1,4/29/2016 13:17,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,26,2016-04-03T15.43.48.742000,53,2,60201,14,1,1,21,10,1,15,FALSE,5,2,2,7,2,5,8,9,2,8,carnival,norwegian,royal caribbean,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Royal Caribbean,Norwegian ,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
002758CE-360E-E611-8111-125BDAFF1DF1,4/29/2016 13:18,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,46,2016-03-14T13.07.13.287000,51,2,95648,5,1,1,22,8,1,30,FALSE,8,10 - Definitely will consider,8,0 - Definitely will not consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,5,10 - Definitely will consider,carnival,royalcaribbean,norwegian,Very favorable,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Celebrity,1,10,10,1,1,1,1,1,1,1,1,1,1,5,10,25,1,10
AE16168E-370E-E611-8111-125BDAFF1DF1,4/29/2016 13:24,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,21,2016-04-08T13.19.56.646000,61,2,33445,10,1,1,22,10,1,20,FALSE,0 - Definitely will not consider,8,4,3,0 - Definitely will not consider,0 - Definitely will not consider,3,7,0 - Definitely will not consider,0 - Definitely will not consider,Celebrity,Silversea,Grand Circle,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Celebrity,Princess,8,8,1,1,1,0,1,1,1,1,1,1,10,8,27,1,8
F6D4059D-390E-E611-8111-125BDAFF1DF1,4/29/2016 13:38,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,2,2016-04-27T15.11.39.862000,60,2,30577,11,1,1,27,4,7,51,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,none,0,0,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,0,0,Norwegian ,Royal Caribbean,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1FD7C514-3A0E-E611-8111-125BDAFF1DF1,4/29/2016 13:42,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,2,2016-04-27T04.58.21.383000,47,2,35749,1,2,1,22,6,8,51,FALSE,5,1,1,7,8,7,5,5,3,2,none,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,5,Carnival,Royal Caribbean,5,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0
AEC3698D-3E0E-E611-8111-125BDAFF1DF1,4/29/2016 14:14,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,74,2016-02-15T17.44.15.346000,53,2,7002,31,16,15,23,6,1,49,FALSE,10 - Definitely will consider,5,7,1,10 - Definitely will consider,3,5,4,0 - Definitely will not consider,6,Carnival,Noregian,Royal Caribbean,Absolutely no opinion,"Yes, I have seen or heard of it",I have not been on a cruise before and I will consider for future vacations,10,Princess,Carnival,9,10,0,0,0,0,0,0,0,0,0,0,10,9,19,1,10
255F3B2F-470E-E611-8111-125BDAFF1DF1,4/29/2016 15:16,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T19.45.42.139000,55,2,31419,11,1,1,21,8,1,45,FALSE,8,6,10 - Definitely will consider,8,8,8,10 - Definitely will consider,10 - Definitely will consider,6,8,norwegian,carnival,celebrity,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,6,Norwegian ,Royal Caribbean,7,6,1,1,0,0,1,1,1,1,0,0,6,7,19,0,6
15DD015C-490E-E611-8111-125BDAFF1DF1,4/29/2016 15:31,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T14.04.52.999000,74,1,35226,1,1,1,21,8,9,51,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,2,1,0 - Definitely will not consider,8,1,0 - Definitely will not consider,0 - Definitely will not consider,1,none,none,none,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will consider for future vacations,1,Royal Caribbean,Carnival,2,1,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
D9FD953D-540E-E611-8111-125BDAFF1DF1,4/29/2016 16:49,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,2,2016-04-27T05.58.39.566000,49,1,90630,5,5,1,21,10,1,5,FALSE,3,8,9,7,8,3,3,9,3,7,Royal Caribbean ,Carnival ,Norwegian ,Somewhat unfavorable,I think so,I went on a cruise before and I will consider for future vacations,6,Carnival,Norwegian ,6,6,0,0,0,1,0,0,0,0,0,0,6,6,13,0,6
EF58A9BC-5B0E-E611-8111-125BDAFF1DF1,4/29/2016 17:43,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,5,2016-04-24T02.33.05.546000,61,2,48313,23,1,1,27,6,9,51,TRUE,0,0,0,0,0,0,10 - Definitely will consider,0,0,0,Princess,Royal Caribbean,Celebrity,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,5,Princess,Royal Caribbean,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
C7BC4876-5C0E-E611-8111-125BDAFF1DF1,4/29/2016 17:48,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,8,2016-04-21T22.10.42.179000,53,1,90003,5,2,1,23,8,1,37,FALSE,5,6,6,10 - Definitely will consider,10 - Definitely will consider,6,10 - Definitely will consider,10 - Definitely will consider,7,10 - Definitely will consider,DISNEY,na,na,Very favorable,"Yes, I have seen or heard of it",I have not been on a cruise before and I will consider for future vacations,10,Celebrity,Royal Caribbean,10,10,0,1,1,1,1,1,1,1,0,0,10,10,27,1,10
BE5E0741-600E-E611-8111-125BDAFF1DF1,4/29/2016 18:15,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,2,2016-04-27T18.36.08.924000,52,2,60419,14,2,1,21,6,9,51,FALSE,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,5,5,0 - Definitely will not consider,Disney,Carnival,royal Carribean,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Royal Caribbean,Carnival,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA1B155F-600E-E611-8111-125BDAFF1DF1,4/29/2016 18:16,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T03.18.46.195000,53,1,85379,3,1,1,24,7,6,26,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,8,10 - Definitely will consider,10 - Definitely will consider,9,10 - Definitely will consider,Princess,Norweigian,Holland,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,9,Carnival,Princess,8,8,1,0,1,0,0,0,1,0,1,0,9,8,21,1,8
B69C7369-660E-E611-8111-125BDAFF1DF1,4/29/2016 18:59,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T20.52.54.789000,64,2,30277,11,16,1,27,8,9,51,FALSE,10 - Definitely will consider,1,10 - Definitely will consider,8,6,1,8,1,2,10 - Definitely will consider,carnival,royal carribbean,norweigan,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,4,Carnival,Royal Caribbean,7,7,0,1,0,1,0,0,0,0,0,0,4,7,13,0,7
2D4E3AAD-670E-E611-8111-125BDAFF1DF1,4/29/2016 19:08,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,83,2016-02-07T00.08.27.221000,71,1,20832,21,15,1,27,6,9,51,FALSE,10 - Definitely will consider,9,9,5,10 - Definitely will consider,10 - Definitely will consider,1,10 - Definitely will consider,5,9,royal caribbean,spirit cruises,norwegian  lines,I have never even heard of this cruise line,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Royal Caribbean,Norwegian ,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
5F443C42-710E-E611-8111-125BDAFF1DF1,4/29/2016 20:17,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-04-28T09.37.02.797000,54,1,83634,13,1,1,22,10,1,39,FALSE,6,1,9,6,5,1,7,7,1,6,Celebrity,Holland America,Cunard,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Celebrity,1,9,10,1,1,1,1,1,1,1,1,1,1,10,9,29,1,10
97D467CF-760E-E611-8111-125BDAFF1DF1,4/29/2016 20:57,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-30T01.35.38.538000,45,2,14150,33,1,1,22,8,1,27,FALSE,10 - Definitely will consider,5,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,6,6,10 - Definitely will consider,0 - Definitely will not consider,8,disney,princess,royal,Absolutely no opinion,I have never even seen or heard of this cruise line,I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Carnival,5,6,1,1,1,1,1,0,0,0,0,0,10,5,20,0,6
C73755E1-820E-E611-8111-125BDAFF1DF1,4/29/2016 22:23,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-30T02.40.24.828000,49,2,78130,44,1,1,21,4,8,51,FALSE,10 - Definitely will consider,9,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,9,9,0 - Definitely will not consider,10 - Definitely will consider,Carnival,0,0,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Carnival,Princess,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
DF3755E1-820E-E611-8111-125BDAFF1DF1,4/29/2016 22:23,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T22.47.27.255000,64,2,77479,44,1,1,21,6,1,33,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,2,10 - Definitely will consider,0 - Definitely will not consider,5,10 - Definitely will consider,Royal Caribbean,Carnival,Holland America,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Oceania,Royal Caribbean,10,10,1,1,1,1,1,1,1,1,1,0,10,10,29,1,10
0CD79C5F-860E-E611-8111-125BDAFF1DF1,4/29/2016 22:48,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,5,2016-04-24T11.54.20.617000,65,2,27511,34,1,1,27,6,9,51,FALSE,10 - Definitely will consider,2,0 - Definitely will not consider,8,10 - Definitely will consider,1,8,0 - Definitely will not consider,0 - Definitely will not consider,9,none,none,none,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will not consider for future vacations,0,Royal Caribbean,Norwegian ,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
8F23B0BA-890E-E611-8111-125BDAFF1DF1,4/29/2016 23:12,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-04-29T03.15.27.858000,53,2,91722,5,5,1,27,6,12,50,TRUE,5,4,3,7,7,3,6,5,4,8,None,None,None,Absolutely no opinion,I don't think so,I have not been on a cruise before and I will consider for future vacations,5,Princess,Royal Caribbean,5,5,0,0,0,0,0,0,0,0,0,0,5,5,10,0,5
16AD938B-970E-E611-8111-125BDAFF1DF1,4/30/2016 0:51,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-30T01.53.01.793000,60,2,61310,14,1,1,27,5,2,50,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,8,1,0 - Definitely will not consider,0 - Definitely will not consider,Disney,0,0,I have never even heard of this cruise line,I don't think so,I have not been on a cruise before and I will consider for future vacations,4,Carnival,Royal Caribbean,4,5,1,0,0,0,1,1,1,0,0,0,4,4,12,0,5
6CA44FF5-A60E-E611-8111-125BDAFF1DF1,4/30/2016 2:41,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-30T01.52.20.544000,77,1,95688,5,1,1,21,10,9,51,FALSE,1,8,1,1,10 - Definitely will consider,2,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,5,celebrity,princess,ncl,Somewhat favorable,I have never even seen or heard of this cruise line,0,8,Celebrity,Norwegian ,8,9,1,0,1,1,0,1,0,1,0,0,8,8,21,1,9
FF5311EF-BC0E-E611-8111-125BDAFF1DF1,4/30/2016 5:18,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-30T01.33.22.934000,59,1,60070,14,1,1,25,9,1,34,FALSE,8,2,8,8,5,8,8,1,0 - Definitely will not consider,3,NCL,DISNEY,CARNIVAL,Absolutely no opinion,I don't think so,I went on a cruise before and I will consider for future vacations,5,Royal Caribbean,Norwegian ,5,5,1,1,1,1,0,0,0,0,0,1,5,5,15,0,5
265411EF-BC0E-E611-8111-125BDAFF1DF1,4/30/2016 5:18,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,5,2016-04-24T22.37.48.735000,51,2,37214,43,1,1,27,8,1,1,FALSE,10 - Definitely will consider,10 - Definitely will consider,8,8,10 - Definitely will consider,8,8,8,4,8,disney,princess,holland,Very favorable,"Yes, I have seen or heard of it",I have not been on a cruise before and I will consider for future vacations,10,Royal Caribbean,Carnival,10,8,0,0,0,0,0,0,0,0,0,0,10,10,20,1,8
5038A8C6-C90E-E611-8111-125BDAFF1DF1,4/30/2016 6:50,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,50,2016-03-10T15.00.21.003000,57,2,30253,11,1,1,25,7,9,51,FALSE,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,10 - Definitely will consider,7,6,9,5,8,RCL,CCL,HA,Somewhat favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,1,Royal Caribbean,10,8,1,0,1,0,0,0,1,1,1,1,10,10,26,1,8
7FB18A8E-CD0E-E611-8111-125BDAFF1DF1,4/30/2016 7:17,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T21.00.12.593000,74,1,5091,46,1,1,21,8,3,33,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,none,0,0,I have never even heard of this cruise line,I don't think so,I went on a cruise before and I will not consider for future vacations,0,0,Norwegian ,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
918BDC95-D50E-E611-8111-125BDAFF1DF1,4/30/2016 8:15,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,4,2016-04-25T23.34.52.464000,62,2,45069,36,1,1,27,7,1,50,FALSE,6,3,7,10 - Definitely will consider,5,7,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,None,0,0,I have never even heard of this cruise line,I don't think so,I have not been on a cruise before and I will consider for future vacations,7,Norwegian ,Royal Caribbean,3,7,0,0,0,0,0,0,0,0,0,0,7,3,10,0,7
BD15D6D7-D50E-E611-8111-125BDAFF1DF1,4/30/2016 8:17,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,61,2016-02-28T19.18.22.433000,64,2,21136,21,16,1,27,10,9,51,FALSE,2,2,10 - Definitely will consider,6,3,3,10 - Definitely will consider,10 - Definitely will consider,0 - Definitely will not consider,3,Royal,American,0,Very favorable,"Yes, I have seen or heard of it",I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,1,10,10,1,1,1,1,1,1,1,1,1,1,10,10,30,1,10
00ACAC05-D80E-E611-8111-125BDAFF1DF1,4/30/2016 8:32,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,28,2016-04-02T02.40.31.004000,60,2,56721,24,1,1,21,10,1,20,FALSE,9,0 - Definitely will not consider,7,9,9,9,8,9,9,8,Royal Carribean,Carnival,Viking,Somewhat favorable,I don't think so,I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,Carnival,10,10,1,1,1,1,1,1,1,1,1,1,10,10,30,1,10
A117E42C-DF0E-E611-8111-125BDAFF1DF1,4/30/2016 9:24,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-04-29T04.20.14.092000,59,2,21212,21,16,1,27,5,7,51,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,none,0,0,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will not consider for future vacations,0,Norwegian ,Royal Caribbean,5,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1
916476A1-E60E-E611-8111-125BDAFF1DF1,4/30/2016 10:17,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,1,2016-04-29T04.46.28.042000,45,2,92620,5,1,14,26,8,1,24,FALSE,9,7,9,9,7,6,7,9,3,4,holand,norwegian,celebrity,Very favorable,I don't think so,I went on a cruise before and I will consider for future vacations,10,Royal Caribbean,1,10,10,1,1,1,1,1,1,1,1,1,1,10,10,30,1,10
30874DE9-F20E-E611-8111-125BDAFF1DF1,4/30/2016 11:45,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-29T22.21.54.864000,55,1,66203,17,1,1,27,4,9,51,TRUE,0 - Definitely will not consider,9,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,none,0,0,Absolutely no opinion,I think so,I have not been on a cruise before and I will not consider for future vacations,0,Carnival,Celebrity,3,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2
DFE04197-F30E-E611-8111-125BDAFF1DF1,4/30/2016 11:50,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,0,2016-04-30T13.07.09.720000,47,1,52101,16,1,1,21,6,5,45,FALSE,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,10 - Definitely will consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,0 - Definitely will not consider,Princess,Disney,Norwegin,Absolutely no opinion,I think so,I went on a cruise before and I will consider for future vacations,7,Norwegian ,Royal Caribbean,5,5,0,0,1,0,0,0,0,0,0,0,7,5,13,0,5
8A6BF2F8-F40E-E611-8111-125BDAFF1DF1,4/30/2016 12:00,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,3,2016-04-26T23.09.31.912000,55,2,20722,21,1,1,27,4,7,51,FALSE,1,4,2,2,4,0 - Definitely will not consider,7,0 - Definitely will not consider,0 - Definitely will not consider,3,Princess,Dis,none,I have never even heard of this cruise line,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will consider for future vacations,2,Princess,Carnival,4,5,0,0,0,0,0,0,0,0,0,0,2,4,6,0,5
2900D1C4-F50E-E611-8111-125BDAFF1DF1,4/30/2016 12:05,FEDAT52 - Holland American Line - Exposed,1.12E+13,1.10E+13,1.10E+13,87,2016-02-03T05.34.13.686000,65,2,37135,43,1,1,24,6,9,51,FALSE,6,10 - Definitely will consider,4,7,10 - Definitely will consider,6,9,8,4,6,Disney,Princess,0,Absolutely no opinion,I have never even seen or heard of this cruise line,I have not been on a cruise before and I will consider for future vacations,5,Princess,Carnival,5,5,1,0,0,0,0,1,0,1,0,0,5,5,13,0,5
